Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43094.1,no_gene_name,442394,443078,1,Rv0364,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43095.1,no_gene_name,443066,444197,-1,Rv0365c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43096.1,no_gene_name,444221,444815,-1,Rv0366c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43097.1,no_gene_name,444843,445233,-1,Rv0367c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43098.1,no_gene_name,445313,446525,-1,Rv0368c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43099.1,no_gene_name,446530,447046,-1,Rv0369c,Possible membrane oxidoreductase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43100.1,no_gene_name,447146,448043,-1,Rv0370c,Possible oxidoreductase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43101.1,no_gene_name,448039,448633,-1,Rv0371c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43102.1,no_gene_name,448629,449385,-1,Rv0372c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43103.1,no_gene_name,449403,451803,-1,Rv0373c,Probable carbon monoxyde dehydrogenase (large chain)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43104.1,no_gene_name,451799,452279,-1,Rv0374c,Probable carbon monoxyde dehydrogenase (small chain)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43105.1,no_gene_name,452293,453154,-1,Rv0375c,Probable carbon monoxyde dehydrogenase (medium chain)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43106.1,no_gene_name,453229,454372,-1,Rv0376c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43107.1,no_gene_name,454420,455386,1,Rv0377,Probable transcriptional regulatory protein (probably LysR-family)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43108.1,no_gene_name,455636,455858,1,Rv0378,Conserved hypothetical glycine rich protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43109.1,secE2,455976,456192,1,Rv0379,Possible protein transport protein SecE2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43110.1,no_gene_name,456267,456819,-1,Rv0380c,Possible RNA methyltransferase (RNA methylase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43111.1,no_gene_name,456914,457823,-1,Rv0381c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43112.1,pyrE,457840,458380,-1,Rv0382c,Probable orotate phosphoribosyltransferase PyrE (OPRT) (oprtase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43113.1,no_gene_name,458460,459315,-1,Rv0383c,Possible conserved secreted protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43114.1,clpB,459455,462002,-1,Rv0384c,Probable endopeptidase ATP binding protein (chain B) ClpB (ClpB protein) (heat shock protein F84.1)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43115.1,no_gene_name,462134,463307,1,Rv0385,Probable monooxygenase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43116.1,no_gene_name,463410,466668,1,Rv0386,Probable transcriptional regulatory protein (probably LuxR/UhpA-family)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43117.1,no_gene_name,466671,467406,-1,Rv0387c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43118.1,PPE9,467458,468001,-1,Rv0388c,PPE family protein PPE9
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43119.1,purT,468334,469594,1,Rv0389,"""Probable phosphoribosylglycinamide formyltransferase 2 PurT (GART 2) (gar transformylase 2) (5'-phosphoribosylglycinamide transformylase 2) (formate-dependent gar transformylase)"""
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43120.1,no_gene_name,469590,470013,1,Rv0390,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43121.1,metZ,470009,471230,1,Rv0391,Probable O-succinylhomoserine sulfhydrylase MetZ (OSH sulfhydrylase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43122.1,ndhA,471226,472639,-1,Rv0392c,Probable membrane NADH dehydrogenase NdhA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43123.1,no_gene_name,472780,474106,1,Rv0393,Conserved 13E12 repeat family protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43124.1,no_gene_name,474121,474841,-1,Rv0394c,Possible secreted protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43125.1,no_gene_name,474939,475344,1,Rv0395,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43126.1,no_gene_name,475349,475742,1,Rv0396,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43127.1,no_gene_name,475815,476184,1,Rv0397,Conserved 13E12 repeat family protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43128.1,no_gene_name,476393,476642,1,Rv0397A,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43129.1,no_gene_name,476678,477320,-1,Rv0398c,Possible secreted protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43130.1,lpqK,477326,478556,-1,Rv0399c,Possible conserved lipoprotein LpqK
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43131.1,fadE7,478565,479753,-1,Rv0400c,Acyl-CoA dehydrogenase FadE7
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43132.1,no_gene_name,479788,480160,1,Rv0401,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43133.1,mmpL1,480354,483231,-1,Rv0402c,Probable conserved transmembrane transport protein MmpL1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43134.1,mmpS1,483227,483656,-1,Rv0403c,Probable conserved membrane protein MmpS1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43135.1,fadD30,483976,485734,1,Rv0404,Fatty-acid-AMP ligase FadD30 (fatty-acid-AMP synthetase) (fatty-acid-AMP synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43136.1,pks6,485730,489939,1,Rv0405,Probable membrane bound polyketide synthase Pks6
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43137.1,no_gene_name,489886,490705,-1,Rv0406c,Beta lactamase like protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43138.1,fgd1,490782,491793,1,Rv0407,F420-dependent glucose-6-phosphate dehydrogenase Fgd1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43139.1,pta,491785,493858,1,Rv0408,Probable phosphate acetyltransferase Pta (phosphotransacetylase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43140.1,ackA,493850,495008,1,Rv0409,Probable acetate kinase AckA (acetokinase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43141.1,pknG,495061,497314,-1,Rv0410c,Serine/threonine-protein kinase PknG (protein kinase G) (STPK G)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43142.1,glnH,497313,498300,-1,Rv0411c,Probable glutamine-binding lipoprotein GlnH (GLNBP)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43143.1,no_gene_name,498299,499619,-1,Rv0412c,Possible conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43144.1,mutT3,499712,500366,1,Rv0413,"Possible mutator protein MutT3 (7,8-dihydro-8-oxoguanine-triphosphatase) (8-oxo-dGTPase) (dGTP pyrophosphohydrolase)"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43145.1,thiE,500349,501018,-1,Rv0414c,Thiamine-phosphate pyrophosphorylase ThiE (TMP pyrophosphorylase) (TMP-PPASE) (thiamine-phosphate synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43146.1,thiO,501147,502170,1,Rv0415,Possible thiamine biosynthesis oxidoreductase ThiO
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43147.1,thiS,502166,502373,1,Rv0416,Possible protein ThiS
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43148.1,thiG,502365,503124,1,Rv0417,Probable thiamin biosynthesis protein ThiG (thiazole biosynthesis protein)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43149.1,lpqL,503495,504998,1,Rv0418,Probable lipoprotein aminopeptidase LpqL
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43150.1,lpqM,505085,506582,1,Rv0419,Possible lipoprotein peptidase LpqM
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43151.1,no_gene_name,506560,506971,-1,Rv0420c,Possible transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43152.1,no_gene_name,507131,507761,-1,Rv0421c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43153.1,thiD,507757,508555,-1,Rv0422c,Probable phosphomethylpyrimidine kinase ThiD (HMP-phosphate kinase) (HMP-P kinase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43154.1,thiC,508581,510225,-1,Rv0423c,Probable thiamine biosynthesis protein ThiC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43155.1,no_gene_name,510376,510652,-1,Rv0424c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43156.1,ctpH,510701,515321,-1,Rv0425c,Possible metal cation transporting P-type ATPase CtpH
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43157.1,no_gene_name,515372,515816,-1,Rv0426c,Possible transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43158.1,xthA,516016,516892,-1,Rv0427c,Probable exodeoxyribonuclease III protein XthA (exonuclease III) (EXO III) (AP endonuclease VI)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43159.1,no_gene_name,516894,517803,-1,Rv0428c,GCN5-related N-acetyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43160.1,def,517802,518396,-1,Rv0429c,Probable polypeptide deformylase Def (PDF) (formylmethionine deformylase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43161.1,no_gene_name,518732,519041,1,Rv0430,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43162.1,no_gene_name,519072,519567,1,Rv0431,Putative tuberculin related peptide
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43163.1,sodC,519599,520322,1,Rv0432,Periplasmic superoxide dismutase [Cu-Zn] SodC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43164.1,no_gene_name,520323,521454,1,Rv0433,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43165.1,no_gene_name,521513,522167,1,Rv0434,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43166.1,no_gene_name,522346,524533,-1,Rv0435c,Putative conserved ATPase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43167.1,pssA,524529,525390,-1,Rv0436c,Probable CDP-diacylglycerol--serine O-phosphatidyltransferase PssA (PS synthase) (phosphatidylserine synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43168.1,psd,525386,526082,-1,Rv0437c,Possible phosphatidylserine decarboxylase Psd (PS decarboxylase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43169.1,moeA2,526142,527360,-1,Rv0438c,Probable molybdopterin biosynthesis protein MoeA2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43170.1,no_gene_name,527378,528314,-1,Rv0439c,Probable dehydrogenase/reductase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43171.1,groEL2,528607,530230,1,Rv0440,60 kDa chaperonin 2 GroEL2 (protein CPN60-2) (GroEL protein 2) (65 kDa antigen) (heat shock protein 65) (cell wall protein A) (antigen A)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43172.1,no_gene_name,530295,530724,-1,Rv0441c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43173.1,PPE10,530750,532214,-1,Rv0442c,PPE family protein PPE10
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43174.1,no_gene_name,532395,532911,1,Rv0443,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43175.1,rskA,533090,533789,-1,Rv0444c,Anti-sigma factor RskA (regulator of sigma K)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43176.1,sigK,533832,534396,-1,Rv0445c,Alternative RNA polymerase sigma factor SigK
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43177.1,no_gene_name,534444,535215,-1,Rv0446c,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43178.1,ufaA1,535223,536507,-1,Rv0447c,Probable cyclopropane-fatty-acyl-phospholipid synthase UfaA1 (cyclopropane fatty acid synthase) (CFA synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43179.1,no_gene_name,536503,537169,-1,Rv0448c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43180.1,no_gene_name,537228,538548,-1,Rv0449c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43181.1,mmpL4,538587,541491,-1,Rv0450c,Probable conserved transmembrane transport protein MmpL4
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43182.1,mmpS4,541487,541910,-1,Rv0451c,Probable conserved membrane protein MmpS4
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43183.1,no_gene_name,542141,542852,1,Rv0452,Possible transcriptional regulatory protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43184.1,PPE11,543173,544730,1,Rv0453,PPE family protein PPE11
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43185.1,no_gene_name,544834,545185,1,Rv0454,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43186.1,no_gene_name,545374,545821,-1,Rv0455c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43187.1,echA2,545888,546803,-1,Rv0456c,enoyl-CoA hydratase EchA2 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43188.1,mazF1,547075,547357,-1,Rv0456A,Possible toxin MazF1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43189.1,mazE1,547343,547517,-1,Rv0456B,Possible antitoxin MazE1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43190.1,no_gene_name,547585,549607,-1,Rv0457c,Probable peptidase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43191.1,no_gene_name,549674,551198,1,Rv0458,Probable aldehyde dehydrogenase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43192.1,no_gene_name,551197,551689,1,Rv0459,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43193.1,no_gene_name,551748,551988,1,Rv0460,Conserved hydrophobic protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43194.1,no_gene_name,552025,552550,1,Rv0461,Probable transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43195.1,lpdC,552613,554008,1,Rv0462,Dihydrolipoamide dehydrogenase LpdC (lipoamide reductase (NADH)) (lipoyl dehydrogenase) (dihydrolipoyl dehydrogenase) (diaphorase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43196.1,no_gene_name,554015,554309,1,Rv0463,Probable conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43197.1,no_gene_name,554312,554885,-1,Rv0464c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43198.1,no_gene_name,554881,556306,-1,Rv0465c,Probable transcriptional regulatory protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43199.1,no_gene_name,556457,557252,1,Rv0466,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43200.1,icl1,557526,558813,1,Rv0467,Isocitrate lyase Icl (isocitrase) (isocitratase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43201.1,fadB2,558894,559755,1,Rv0468,3-hydroxybutyryl-CoA dehydrogenase FadB2 (beta-hydroxybutyryl-CoA dehydrogenase) (BHBD)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43202.1,umaA,559887,560748,1,Rv0469,Possible mycolic acid synthase UmaA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43203.1,pcaA,560847,561711,-1,Rv0470c,Mycolic acid synthase PcaA (cyclopropane synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43204.1,no_gene_name,561853,562294,-1,Rv0470A,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43205.1,no_gene_name,562224,562713,-1,Rv0471c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43206.1,no_gene_name,562722,563427,-1,Rv0472c,Probable transcriptional regulatory protein (possibly TetR-family)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43207.1,no_gene_name,563563,564934,1,Rv0473,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43208.1,no_gene_name,565020,565443,1,Rv0474,Probable transcriptional regulatory protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43209.1,hbhA,565796,566396,1,Rv0475,Iron-regulated heparin binding hemagglutinin HbhA (adhesin)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43210.1,no_gene_name,566507,566771,1,Rv0476,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43211.1,no_gene_name,566775,567222,1,Rv0477,Possible conserved secreted protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43212.1,deoC,567221,567896,1,Rv0478,Probable deoxyribose-phosphate aldolase DeoC (phosphodeoxyriboaldolase) (deoxyriboaldolase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43213.1,no_gene_name,567920,568967,-1,Rv0479c,Probable conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43214.1,no_gene_name,568963,569806,-1,Rv0480c,Possible amidohydrolase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43215.1,no_gene_name,569987,570512,-1,Rv0481c,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43216.1,murB,570538,571648,1,Rv0482,Probable UDP-N-acetylenolpyruvoylglucosamine reductase MurB (UDP-N-acetylmuramate dehydrogenase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43217.1,lprQ,571709,573065,1,Rv0483,Probable conserved lipoprotein LprQ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43218.1,no_gene_name,573045,573801,-1,Rv0484c,Probable short-chain type oxidoreductase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43219.1,no_gene_name,573983,575300,1,Rv0485,Possible transcriptional regulatory protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43220.1,mshA,575347,576790,1,Rv0486,Glycosyltransferase MshA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43221.1,no_gene_name,576786,577338,1,Rv0487,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43222.1,no_gene_name,577663,578269,1,Rv0488,Probable conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43223.1,gpm1,578425,579175,1,Rv0489,Probable phosphoglycerate mutase 1 Gpm1 (phosphoglyceromutase) (PGAM) (BPG-dependent PGAM)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43224.1,senX3,579348,580581,1,Rv0490,Putative two component sensor histidine kinase SenX3
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43225.1,regX3,580808,581492,1,Rv0491,Two component sensory transduction protein RegX3 (transcriptional regulatory protein) (probably LuxR-family)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43226.1,no_gene_name,581488,583378,-1,Rv0492c,Probable oxidoreductase GMC-type
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43227.1,no_gene_name,583374,583704,-1,Rv0492A,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43228.1,no_gene_name,583700,584690,-1,Rv0493c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43229.1,no_gene_name,584694,585423,1,Rv0494,Probable transcriptional regulatory protein (probably GntR-family)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43230.1,no_gene_name,585423,586314,-1,Rv0495c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43231.1,no_gene_name,586393,587380,1,Rv0496,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43232.1,no_gene_name,587376,588309,1,Rv0497,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43233.1,no_gene_name,588324,589167,1,Rv0498,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43234.1,no_gene_name,589182,590058,1,Rv0499,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43235.1,proC,590082,590970,1,Rv0500,Probable pyrroline-5-carboxylate reductase ProC (P5CR) (P5C reductase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43236.1,no_gene_name,591110,591347,1,Rv0500A,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43237.1,no_gene_name,591474,591576,1,Rv0500B,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43238.1,galE2,591653,592784,1,Rv0501,Possible UDP-glucose 4-epimerase GalE2 (galactowaldenase) (UDP-galactose 4-epimerase) (uridine diphosphate galactose 4-epimerase) (uridine diphospho-galactose 4-epimerase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43239.1,no_gene_name,592790,593867,1,Rv0502,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43240.1,cmaA2,593870,594779,-1,Rv0503c,Cyclopropane-fatty-acyl-phospholipid synthase 2 CmaA2 (cyclopropane fatty acid synthase) (CFA synthase) (cyclopropane mycolic acid synthase 2) (mycolic acid trans-cyclopropane synthetase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43241.1,no_gene_name,594801,595302,-1,Rv0504c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43242.1,serB1,595463,596585,-1,Rv0505c,Possible phosphoserine phosphatase SerB1 (PSP) (O-phosphoserine phosphohydrolase) (pspase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43243.1,mmpS2,596758,597202,1,Rv0506,Probable conserved membrane protein MmpS2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43244.1,mmpL2,597198,600105,1,Rv0507,Probable conserved transmembrane transport protein MmpL2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43245.1,no_gene_name,600097,600391,1,Rv0508,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43246.1,hemA,600440,601847,1,Rv0509,Probable glutamyl-tRNA reductase HemA (GLUTR)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43247.1,hemC,601856,602786,1,Rv0510,Probable porphobilinogen deaminase HemC (PBG) (hydroxymethylbilane synthase) (HMBS) (pre-uroporphyrinogen synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43248.1,hemD,602818,604516,1,Rv0511,Probable uroporphyrin-III C-methyltransferase HemD (uroporphyrinogen III methylase) (urogen III methylase) (SUMT) (urogen III methylase) (UROM)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43249.1,hemB,604601,605591,1,Rv0512,Probable delta-aminolevulinic acid dehydratase HemB (porphobilinogen synthase) (ALAD) (ALADH)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43250.1,no_gene_name,605603,606152,1,Rv0513,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43251.1,no_gene_name,606148,606448,1,Rv0514,Possible transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43252.1,no_gene_name,606550,608062,1,Rv0515,Conserved 13E12 repeat family protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43253.1,no_gene_name,608058,608535,-1,Rv0516c,Possible anti-anti-sigma factor
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43254.1,no_gene_name,608745,610056,1,Rv0517,Possible membrane acyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43255.1,no_gene_name,610187,610883,1,Rv0518,Possible exported protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43256.1,no_gene_name,611171,612074,-1,Rv0519c,Possible conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43257.1,no_gene_name,612254,612605,1,Rv0520,Possible methyltransferase/methylase (fragment)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43258.1,no_gene_name,612597,612903,1,Rv0521,Possible methyltransferase/methylase (fragment)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43259.1,gabP,613037,614342,1,Rv0522,Probable GABA permease GabP (4-amino butyrate transport carrier) (GAMA-aminobutyrate permease)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43260.1,no_gene_name,614325,614721,-1,Rv0523c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43261.1,hemL,614834,616223,1,Rv0524,"Probable glutamate-1-semialdehyde 2,1-aminomutase HemL (GSA) (glutamate-1-semialdehyde aminotransferase) (GSA-at)"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43262.1,no_gene_name,616222,616831,1,Rv0525,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43263.1,no_gene_name,616845,617496,1,Rv0526,Possible thioredoxin protein (thiol-disulfide interchange protein)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43264.1,ccdA,617492,618272,1,Rv0527,Possible cytochrome C-type biogenesis protein CcdA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43265.1,no_gene_name,618304,619894,1,Rv0528,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43266.1,ccsA,619890,620865,1,Rv0529,Possible cytochrome C-type biogenesis protein CcsA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43267.1,no_gene_name,620906,622124,1,Rv0530,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43268.1,no_gene_name,622120,622282,-1,Rv0530A,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43269.1,no_gene_name,622328,622646,1,Rv0531,Possible conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43270.1,PE_PGRS6,622792,624577,1,Rv0532,PE-PGRS family protein PE_PGRS6
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43271.1,fabH,624472,625480,-1,Rv0533c,3-oxoacyl-[acyl-carrier-protein] synthase III FabH (beta-ketoacyl-ACP synthase III) (KAS III)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43272.1,menA,625561,626440,-1,Rv0534c,"1,4-dihydroxy-2-naphthoate octaprenyltransferase MenA (DHNA-octaprenyltransferase)"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP43273.1,pnp,626456,627251,1,Rv0535,"""Probable 5'-methylthioadenosine phosphorylase Pnp (MTA phosphorylase)"""
